ID,QQ,PartVQ,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I1_10,I1_11,I1_12,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,LA_1,LA_2,LA_3,LA_4,LA_5,LA_6,LA_7,LA_8,LA_9,LA_10,LA_11,LA_12,LA_13,LA_14,LB_1,LB_2,LB_3,LB_4,LB_5,LB_6,LB_7,LB_8,LB_9,LB_10,LB_11,LB_12,LC_1,LC_2,LC_3,PartVA_5_T,PartVB_5_T,PartVC_5_T,PartVD_5_T
3926037,4,0,5,4,6,4,6,4,3,4,5,3,7,4,2,4,33,2,42,1,1,5,6,4,5,5,5,5,2,5,4,5,1,3,5,5,3,2,5,1,5,5,3,5,5,5,1,1,3,1,1,1,2,1,0,1,0
3926039,1,0,7,6,2,6,2,6,7,5,6,6,6,7,2,1,29,1,5,4,1,3,1,4,4,4,4,4,3,4,4,4,2,2,4,2,2,2,4,4,4,4,4,4,4,4,2,4,2,2,1,1,2,1,1,2,1
3926045,2,0,7,3,7,3,5,6,5,7,8,3,8,2,2,5,43,2,13,1,1,6,1,4,4,4,3,5,4,2,4,4,5,1,5,3,2,1,3,2,4,2,2,3,3,4,5,1,5,3,1,1,2,1,1,1,2
3926047,3,1,7,8,2,6,2,7,2,6,7,7,6,6,2,2,22,2,43,2,1,3,1,1,4,4,4,3,4,2,4,1,5,3,2,4,3,3,4,3,4,2,2,2,4,4,5,3,4,4,2,1,1,3,3,3,3
3926061,4,1,2,2,8,4,5,4,7,5,4,4,8,6,2,2,31,2,6,1,1,4,1,5,3,3,3,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,2,3,3,5,3,5,3,2,2,2,2,2,2,2
3926062,2,0,6,7,6,7,4,7,4,6,7,6,7,5,2,2,45,1,3,1,1,6,1,6,5,5,5,5,2,5,5,5,2,2,2,4,1,1,5,5,5,5,3,5,5,5,2,1,1,1,1,1,1,1,2,3,2
3926066,3,1,4,4,6,4,4,4,6,5,5,4,6,3,2,1,22,2,7,3,1,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,2
3926068,1,0,7,6,7,8,8,8,8,7,6,7,7,7,1,2,26,2,35,2,1,5,1,4,4,4,4,3,2,4,3,3,4,2,3,3,2,2,4,4,3,3,3,3,4,2,4,3,5,4,1,1,1,2,2,2,2
3926088,3,0,4,6,6,6,6,7,5,5,6,5,7,6,2,5,43,2,3,1,1,4,1,8,5,5,5,5,3,4,5,3,1,3,5,2,1,1,4,5,5,5,2,4,5,4,1,1,2,1,1,1,1,1,0,1,1
3926092,4,0,4,5,3,4,5,5,2,4,5,6,7,5,2,2,23,2,43,1,1,5,1,3,4,4,4,4,1,4,4,4,3,1,4,4,2,1,4,4,4,4,3,4,4,4,4,2,4,2,2,1,2,0,1,1,0
3926099,1,1,7,8,3,6,2,7,5,7,7,6,3,7,2,4,32,1,22,1,2,5,1,5,5,4,5,3,3,5,5,5,2,2,4,2,2,2,4,4,4,4,3,4,4,4,2,2,2,2,1,1,1,2,1,1,2
3926104,2,1,7,7,5,7,3,8,7,7,7,7,7,8,2,5,29,2,43,1,1,5,1,4,5,5,5,5,1,5,5,5,4,1,5,1,1,1,5,5,5,5,1,5,5,5,3,1,4,1,1,1,1,1,1,1,1
3926106,2,1,5,5,4,5,6,4,7,5,5,3,8,3,2,5,36,2,33,1,1,5,1,1,5,4,5,4,2,5,5,3,2,2,5,3,2,1,4,5,5,4,3,5,5,4,2,2,3,2,1,1,1,2,3,2,1
3926127,1,0,5,5,5,3,1,4,2,3,6,4,1,4,2,5,43,2,9,2,1,5,1,5,4,4,4,2,4,5,5,3,2,2,5,4,2,2,2,2,3,1,3,1,2,1,5,3,4,5,1,2,2,1,0,1,0
3926141,4,1,3,3,5,4,6,4,6,4,3,4,4,3,2,5,29,2,5,3,1,4,1,2,5,5,5,3,1,4,5,4,1,1,5,3,1,1,4,5,4,4,1,5,5,4,1,2,2,2,1,1,2,4,3,2,2
3926147,3,1,5,4,5,5,2,5,5,5,5,4,5,5,2,1,33,1,47,1,2,6,1,3,4,4,4,4,3,4,4,4,4,2,4,4,2,2,4,4,4,4,4,4,4,2,4,2,2,4,1,1,1,3,2,1,1
3926158,1,1,6,8,1,6,1,7,3,7,8,8,2,8,2,3,32,2,13,1,1,4,1,5,5,5,5,4,2,4,5,4,2,1,5,3,2,1,5,5,5,4,2,4,5,4,2,1,2,2,2,1,1,2,1,1,2
3926164,3,0,7,4,5,6,3,5,4,5,4,5,5,4,2,1,20,1,30,1,1,3,1,6,4,4,2,3,4,1,4,4,2,4,4,2,3,3,3,4,2,3,2,1,4,4,2,2,5,2,2,2,2,0,1,0,0
3926165,4,1,5,6,5,6,5,6,7,6,5,5,8,5,2,1,32,2,1,2,1,5,1,2,4,4,4,2,5,3,4,1,3,2,4,3,2,3,2,3,2,2,3,1,2,1,5,4,3,5,2,2,2,3,2,2,2
3926174,2,0,7,5,6,8,2,7,8,8,8,7,8,5,2,5,23,1,47,1,1,3,1,6,5,5,4,5,2,4,5,5,2,4,5,2,2,2,5,5,4,5,3,5,4,4,2,2,2,2,2,1,2,0,3,3,0
3926183,1,0,7,6,8,8,2,7,7,7,6,7,7,7,2,2,32,3,7,2,1,3,1,2,4,4,5,3,3,3,5,2,2,1,3,3,3,2,4,4,5,3,3,4,5,5,2,2,3,2,1,1,1,2,1,0,0
3926230,3,0,6,7,7,6,4,6,7,6,6,5,7,6,2,2,54,3,5,1,1,5,1,2,5,5,5,4,2,4,5,4,1,2,5,2,1,2,5,5,5,5,2,5,5,5,2,2,3,2,1,1,1,1,2,1,2
3926270,2,0,5,7,3,7,3,5,3,5,6,5,3,5,2,4,35,1,32,1,1,5,1,5,5,5,5,5,2,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,2,1,1
3926273,4,0,3,3,8,6,7,2,2,2,1,1,7,1,2,5,22,1,32,3,2,3,1,8,4,5,5,4,3,4,5,5,2,4,4,3,4,2,4,4,5,4,2,4,4,4,4,1,4,4,2,1,1,1,1,1,1
3926276,2,1,6,7,6,7,3,6,3,7,8,7,5,7,2,5,19,2,5,4,1,3,1,10,4,4,4,4,2,3,4,4,4,2,3,3,3,4,4,4,4,3,2,3,4,4,4,2,2,3,1,1,1,3,2,1,2
3926285,1,1,7,5,2,6,3,4,5,6,6,3,5,4,2,5,21,1,43,2,1,4,1,1,4,5,4,3,2,4,4,4,2,2,4,3,2,2,4,4,4,4,2,4,4,4,3,2,4,4,1,1,2,2,2,1,1
3926290,3,1,6,5,3,7,2,6,3,6,5,6,7,5,2,5,27,2,25,1,2,3,1,5,4,4,4,4,2,3,5,4,2,2,4,2,2,2,4,4,4,4,2,3,4,4,3,2,2,2,2,1,1,3,2,2,1
3926292,4,1,3,6,1,7,1,7,8,7,5,5,6,5,2,1,28,1,5,3,1,6,1,5,5,5,5,5,2,5,5,5,1,1,5,3,1,1,5,5,5,5,2,5,5,5,1,1,1,1,1,1,1,2,3,2,2
3926293,3,0,6,7,4,5,3,6,7,5,6,7,7,7,2,2,19,2,43,1,1,3,1,2,5,4,5,5,1,4,5,5,1,1,5,2,2,1,5,4,5,5,1,5,5,4,1,2,4,2,2,1,2,1,1,1,1
3926302,2,1,6,4,8,2,5,2,7,4,3,2,7,3,2,5,22,2,33,3,1,5,1,3,4,5,5,4,1,4,5,3,3,1,3,4,2,1,4,5,5,4,3,4,5,4,3,1,2,3,1,1,1,4,2,2,3
3926310,4,0,8,8,1,8,1,8,5,8,8,8,1,8,2,2,35,1,5,5,1,5,1,5,4,4,5,4,2,4,4,4,3,2,5,3,2,2,5,4,4,4,2,4,5,4,2,2,3,2,1,1,1,2,2,1,2
3926311,1,0,4,3,7,2,6,3,3,4,2,2,7,2,2,1,18,3,14,1,2,3,1,3,5,5,5,4,1,5,5,5,2,1,5,5,1,1,5,5,5,4,3,5,5,5,2,1,2,2,1,1,1,1,1,1,0
3926335,4,0,5,6,6,4,3,4,4,6,3,3,8,3,2,5,19,1,7,1,2,4,1,3,2,2,2,2,3,1,2,2,5,2,2,3,3,4,3,3,2,2,3,2,2,3,5,2,3,5,2,2,2,1,2,2,1
3926336,1,1,7,4,8,5,7,5,5,1,7,5,8,7,2,1,21,2,10,2,2,3,1,4,5,4,5,3,2,4,4,5,2,1,3,3,4,1,4,4,5,4,4,3,5,4,2,2,3,2,1,1,1,4,4,1,0
3926341,3,1,6,7,5,5,6,6,6,6,6,5,5,5,2,2,32,2,7,1,1,4,1,6,5,5,5,4,1,5,5,5,2,5,4,4,1,1,5,5,5,3,4,4,4,5,1,1,4,1,1,1,1,4,4,4,4
3926350,4,1,6,5,3,6,2,6,3,5,6,6,5,3,2,2,19,1,30,3,1,3,1,5,5,5,5,4,1,5,5,4,1,1,3,4,5,1,5,5,5,4,1,5,5,5,5,1,2,1,1,1,1,4,2,1,0
3926365,1,0,7,6,4,6,1,7,7,7,7,5,8,6,2,2,23,2,5,1,1,4,1,1,5,5,5,5,2,5,5,3,2,1,5,1,1,1,5,5,5,5,1,5,5,5,1,1,2,1,1,1,1,2,1,1,0
3926375,3,0,8,8,8,8,4,6,8,6,8,8,8,6,2,4,27,2,22,1,1,5,6,3,5,5,5,5,4,4,5,3,3,1,5,3,3,1,5,5,5,5,4,5,5,3,2,1,2,3,2,1,1,1,2,1,3
3926453,2,0,6,4,8,6,1,5,8,6,4,3,8,4,2,1,29,2,9,1,1,4,1,3,3,4,2,4,4,2,4,3,3,2,2,4,2,3,3,4,4,4,4,4,2,3,3,4,4,4,2,1,1,1,1,1,2
3926559,1,1,5,4,7,5,3,5,6,5,3,2,6,3,2,4,22,2,31,1,2,3,1,2,4,4,4,4,2,4,5,5,4,2,5,4,2,2,5,4,4,4,3,4,5,4,2,2,2,2,1,1,1,3,2,3,1
3926569,4,0,5,6,3,6,2,6,6,7,4,6,7,4,2,4,31,1,20,1,1,6,1,7,5,4,4,4,2,5,5,4,4,2,4,3,2,4,3,3,4,4,3,5,4,5,5,2,2,2,1,1,2,2,2,2,1
3926609,3,1,7,5,8,7,1,5,7,6,8,5,2,5,2,2,31,1,9,1,2,4,1,3,5,5,3,2,5,1,4,5,5,1,5,5,3,2,1,1,1,1,3,1,1,1,5,3,5,5,1,2,2,1,1,1,0
3926753,2,1,5,4,7,4,6,4,3,4,6,4,7,5,2,2,27,2,5,3,2,4,1,4,5,5,5,5,1,5,5,5,1,1,5,5,1,1,5,5,5,5,4,5,5,5,1,1,1,1,2,1,2,2,1,1,3
3926850,1,1,6,8,1,5,1,5,3,8,8,8,1,8,2,1,42,2,43,1,2,3,1,3,4,4,4,4,4,4,5,4,2,2,4,3,2,3,5,5,4,4,2,4,5,4,2,1,2,2,2,1,1,3,2,2,3
3926869,4,1,6,7,6,7,4,8,7,6,8,8,6,7,2,1,19,2,9,2,2,4,4,2,5,5,5,5,1,4,5,5,1,1,5,3,1,1,5,5,5,5,2,5,5,5,1,1,4,1,1,1,1,1,4,1,0
3926909,3,1,8,8,1,8,1,7,7,8,8,7,7,6,2,2,34,1,43,1,1,3,1,4,5,5,5,5,4,4,5,4,2,2,4,3,3,3,5,5,5,5,3,4,5,4,2,2,1,2,1,1,1,2,0,2,0
3927041,2,0,2,2,8,6,8,1,7,1,2,1,8,1,2,1,32,2,36,1,2,3,1,3,5,5,5,5,2,5,5,4,2,1,2,3,3,1,5,5,5,5,2,5,5,4,2,2,2,2,1,1,1,2,1,1,0
3927288,1,0,7,3,8,6,1,4,4,5,5,2,8,3,2,5,29,2,9,1,1,3,1,2,4,4,4,4,3,4,5,4,2,2,3,4,3,3,5,4,5,4,2,4,5,4,2,2,3,2,1,1,1,2,1,1,1
3927432,3,0,6,3,8,6,7,7,6,5,6,3,8,7,2,2,21,1,47,1,1,3,1,2,5,5,5,5,1,5,5,5,1,3,4,3,1,1,5,5,5,5,3,5,5,5,1,1,1,1,2,1,1,2,1,1,2
3927540,2,0,7,6,7,7,2,7,7,7,7,6,7,6,2,2,38,1,5,4,1,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1
3927683,2,1,8,8,8,8,1,8,6,8,7,7,1,8,2,2,33,1,32,1,2,4,1,2,5,4,5,5,5,5,5,4,4,2,4,2,2,5,4,4,5,4,4,4,4,5,4,2,4,4,1,1,1,3,2,2,1
3927698,1,0,7,6,8,6,8,6,8,5,8,5,8,7,1,1,26,2,5,1,1,6,2,5,5,5,5,4,2,4,5,4,4,2,5,2,2,2,5,5,5,5,5,4,5,4,4,1,4,4,1,1,1,1,0,1,0
3927717,3,0,6,3,5,7,1,6,5,4,5,4,7,5,2,2,38,2,20,1,1,5,1,4,4,5,3,2,4,2,4,3,2,2,4,3,2,1,4,4,4,3,2,2,4,3,2,2,2,2,2,1,1,1,1,1,1
3927785,4,1,6,6,2,5,4,6,5,6,6,6,4,6,2,2,37,1,21,1,1,7,1,2,5,5,4,5,2,5,5,4,3,1,5,4,2,2,5,4,4,4,3,4,4,5,4,1,2,2,1,1,1,2,2,2,2
3927923,3,1,6,4,7,5,5,4,8,6,5,2,8,3,2,2,33,2,18,3,1,4,1,2,5,5,5,4,4,5,5,4,3,1,5,5,2,3,5,5,4,5,4,4,5,5,3,2,1,3,2,1,1,2,3,2,3
3927933,1,1,8,6,6,6,6,6,6,8,6,6,8,6,2,4,28,2,9,1,1,5,1,3,4,5,2,4,2,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,2,1,2,1,1
3928009,2,1,8,8,7,8,6,7,1,8,8,7,4,8,2,1,25,2,43,1,1,5,1,6,5,5,5,4,3,4,4,4,4,2,4,4,2,1,4,4,5,4,3,4,5,4,4,2,3,2,1,1,1,2,0,1,3
3928128,4,1,6,5,3,6,3,7,6,5,6,5,7,5,1,5,50,1,16,1,2,5,1,8,4,4,4,4,2,4,4,4,2,2,4,3,2,2,4,4,4,4,2,4,4,4,2,2,2,2,1,1,1,1,0,1,1
3928149,2,0,5,5,6,5,1,5,5,5,6,3,7,5,2,1,38,2,9,1,1,3,1,2,3,4,2,4,3,4,4,5,5,3,5,5,4,4,4,4,3,4,5,3,4,4,4,3,2,4,1,1,1,1,1,1,2
3928193,1,0,7,7,2,6,3,6,4,6,7,6,5,6,2,2,31,2,6,1,1,4,2,3,4,5,4,4,1,4,4,3,1,2,5,3,2,2,4,5,4,4,2,4,4,3,1,2,2,1,1,1,1,1,1,1,1
3928201,4,0,7,8,5,8,1,8,8,8,8,8,6,7,2,1,58,2,25,1,1,3,1,3,5,5,4,4,3,4,5,4,3,1,4,2,2,2,5,4,5,4,3,4,5,4,2,1,2,2,2,1,1,1,0,1,1
3928212,3,1,7,6,5,7,2,7,3,6,7,5,2,5,2,1,27,1,33,1,2,4,1,4,5,5,5,5,3,4,5,5,4,1,5,4,1,1,4,4,5,4,3,3,4,4,4,2,4,4,1,1,1,2,1,1,2
3928263,1,1,5,3,3,3,3,3,5,3,4,3,2,2,2,4,48,1,19,1,2,6,1,8,4,5,5,4,1,4,5,5,1,1,5,3,1,1,5,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,1,1,0
3928273,3,0,7,6,6,7,2,6,6,7,6,7,8,6,2,1,47,1,35,1,1,7,1,10,5,5,5,5,4,4,5,4,2,1,4,3,2,2,4,4,5,5,2,4,5,4,4,2,2,4,1,1,1,2,2,2,2
3928277,4,0,5,5,5,5,4,5,6,4,5,5,7,5,2,2,42,2,21,5,1,5,1,10,5,5,5,4,1,4,5,4,1,1,5,4,1,1,5,5,5,5,1,5,5,5,1,1,1,1,2,1,1,1,1,1,0
3928304,2,0,7,7,3,7,1,8,2,7,6,6,2,6,2,1,26,1,7,1,2,5,1,4,4,5,4,4,4,4,1,4,3,3,1,5,4,3,3,4,4,4,4,4,4,3,4,4,4,4,2,2,2,1,2,2,2
3928315,1,0,7,7,1,7,1,7,6,6,7,6,6,6,2,2,49,2,16,1,1,4,1,2,5,5,5,5,3,5,5,5,4,1,5,5,1,1,5,5,5,5,5,5,5,4,5,1,5,3,2,1,1,1,2,1,2
3928338,2,1,5,6,2,6,3,5,6,5,7,6,4,5,2,4,32,1,38,2,1,5,2,7,5,4,4,3,3,3,4,4,4,1,4,4,3,3,4,4,4,3,2,3,3,4,2,2,3,2,2,1,1,3,1,2,3
3928339,4,1,6,5,4,6,4,6,6,5,5,5,4,5,2,1,35,2,10,1,1,4,1,6,5,5,5,5,1,5,5,5,2,1,5,3,1,1,5,5,5,5,1,5,5,5,2,1,4,2,1,1,1,2,2,1,2
3928387,3,1,5,8,7,7,6,7,6,4,2,2,2,4,2,2,38,1,35,5,2,6,1,2,4,4,4,3,4,3,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,3,4,2,3,3,1,1,2,4,4,2,3
3928410,2,1,7,7,8,6,2,8,7,7,8,7,8,6,2,4,30,2,4,1,2,4,1,5,5,4,5,3,1,4,5,4,4,1,5,2,1,2,4,4,4,4,4,4,4,4,3,2,3,2,2,1,1,2,1,1,1
3928421,4,0,7,7,3,7,5,8,5,7,8,8,2,8,2,1,35,1,21,1,2,5,1,9,4,4,5,3,3,3,4,4,4,2,4,4,1,1,4,4,5,4,1,3,5,3,4,1,5,4,1,1,1,1,1,1,1
3928463,1,1,5,4,6,6,3,6,6,5,6,6,7,4,2,4,19,1,25,1,1,3,1,4,5,5,5,4,2,5,5,5,2,2,5,5,2,2,5,5,5,5,1,5,5,5,1,1,2,1,1,1,1,2,2,2,2
3928501,3,0,6,4,2,4,4,5,7,2,3,3,4,7,2,2,30,1,21,2,1,7,1,2,5,5,5,5,2,4,5,5,4,1,5,5,1,1,5,4,5,5,2,4,5,5,4,1,4,4,1,1,1,2,1,1,2
3928536,2,0,5,3,7,5,2,4,8,4,4,1,7,2,2,1,29,1,33,1,1,3,1,1,4,3,3,4,5,2,4,2,4,3,3,4,4,3,3,3,4,3,5,2,4,3,3,3,4,4,2,1,2,2,1,1,1
3928585,4,1,6,5,2,6,5,5,4,5,6,6,6,5,2,4,32,1,13,1,2,5,1,6,5,5,5,4,3,4,5,4,3,2,4,3,2,2,5,4,5,4,3,4,5,3,3,2,3,3,1,1,1,3,3,2,3
3928592,1,1,7,7,4,8,6,5,4,7,7,3,6,6,2,2,40,2,40,1,1,5,1,3,5,5,5,4,2,5,5,5,3,3,5,5,3,5,5,5,5,4,3,4,5,5,2,1,2,2,2,1,1,3,1,1,1
3928601,3,0,6,4,7,5,6,5,6,5,4,3,6,4,2,5,31,1,35,1,1,4,1,4,4,4,4,4,4,3,3,2,4,3,5,3,3,4,4,4,4,4,4,3,4,4,2,4,4,4,1,1,2,2,1,1,1
3928615,4,1,5,4,8,5,2,3,4,5,2,1,8,1,2,1,40,2,9,1,1,3,1,5,5,5,5,3,4,4,4,4,2,2,4,5,3,2,5,5,5,4,2,5,4,5,2,2,2,2,2,1,1,1,1,1,1
3928616,1,0,7,7,2,8,3,8,7,8,7,6,8,8,2,1,49,1,5,1,1,4,1,6,4,5,5,4,2,4,5,4,2,2,4,3,2,1,5,5,5,4,2,4,5,4,2,2,2,2,1,1,1,1,1,1,0
3928632,3,1,8,7,7,8,2,6,4,5,6,7,8,6,2,4,42,2,9,1,1,5,1,5,5,5,5,5,1,5,5,4,1,2,5,3,1,1,5,5,5,5,2,5,5,5,1,1,3,1,1,1,1,2,1,2,1
3928751,2,0,6,3,7,5,6,4,7,4,6,3,7,3,2,4,26,2,20,2,1,6,1,4,3,4,4,4,5,3,4,4,5,2,2,4,3,3,4,4,4,4,3,4,4,3,4,1,5,5,2,2,2,1,1,1,2
3928778,2,1,8,8,5,7,5,7,7,7,8,6,8,6,2,1,41,1,37,4,1,3,1,3,4,4,5,4,5,5,5,5,5,1,5,4,1,2,4,4,5,4,3,5,5,4,5,1,4,4,2,1,1,2,3,3,2
3928779,1,1,3,6,7,4,6,3,2,3,3,3,8,2,2,1,24,1,9,5,1,5,6,10,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,2,5,5,5,1,1,2,1,1,1,1,3,4,2,2
3928782,4,0,5,2,7,5,6,4,6,5,4,5,6,5,2,1,30,1,40,1,2,4,1,5,4,4,4,4,3,4,4,3,3,3,4,3,3,2,4,4,4,4,3,4,4,3,4,2,4,4,2,1,1,2,1,2,1
3928894,3,0,8,8,1,8,1,8,1,8,8,8,1,8,2,4,35,2,28,1,1,4,1,3,5,5,5,4,2,4,5,2,4,1,4,4,2,2,5,5,5,5,2,5,5,5,2,1,4,1,1,1,1,1,2,1,1
3928929,3,1,7,5,5,5,6,6,6,5,6,7,6,5,2,2,26,2,42,2,1,3,1,2,5,4,5,3,3,3,5,4,2,1,4,2,2,1,4,4,5,2,3,2,4,4,2,1,4,2,1,1,1,2,1,1,2
3928934,2,0,6,7,4,7,5,7,7,7,8,7,7,6,2,2,20,2,24,2,2,4,1,4,2,5,5,5,1,4,5,4,1,2,4,4,1,1,3,5,4,5,1,5,4,4,1,2,2,1,2,1,1,3,3,3,3
3928965,1,0,7,1,7,6,8,5,6,7,6,5,8,2,2,4,30,2,42,1,1,5,1,3,5,4,5,4,4,4,4,4,2,1,3,4,2,2,4,4,5,4,4,4,5,5,2,1,4,2,2,1,1,1,1,1,1
3928979,4,0,7,6,6,7,3,8,7,7,8,7,5,7,2,4,36,2,13,1,1,5,1,7,4,4,4,4,3,4,5,4,3,1,4,1,3,1,4,4,4,4,2,4,4,4,2,2,2,2,1,1,1,1,1,1,2
3929003,2,1,5,7,4,6,3,7,4,6,7,7,4,7,2,1,22,1,38,1,2,5,1,7,5,5,5,5,1,5,5,5,2,1,5,3,1,1,5,5,5,5,1,5,5,5,2,1,2,2,1,1,1,3,1,2,1
3929005,3,0,6,3,8,4,2,2,6,4,4,6,6,2,2,2,29,2,38,1,2,5,1,5,5,5,5,3,5,4,5,3,3,2,5,4,4,2,3,3,3,3,2,2,3,3,5,3,5,4,2,1,1,1,1,1,0
3929027,4,1,7,3,8,6,1,4,5,4,6,3,6,3,2,1,34,2,25,1,1,3,1,2,4,3,4,4,3,3,4,5,5,2,4,4,4,4,4,3,4,3,3,3,4,4,5,3,5,5,2,1,1,2,1,1,1
3929045,1,0,6,5,2,5,1,7,3,6,7,6,3,6,2,1,32,1,20,1,1,5,1,7,5,5,5,5,2,5,5,5,2,1,5,2,1,1,5,5,5,5,4,5,5,5,1,1,4,1,1,1,1,1,2,0,0
3929069,1,1,6,6,3,6,1,6,7,7,7,7,6,6,2,1,27,1,20,2,1,3,1,3,4,5,5,4,3,3,5,5,3,2,4,3,2,2,4,4,5,4,2,4,5,5,2,1,4,2,1,1,1,1,0,1,2
3929073,3,1,7,8,5,7,4,8,5,5,6,6,8,6,2,1,34,2,32,1,2,6,1,4,5,5,5,4,3,5,5,4,3,2,4,3,2,1,5,5,5,3,1,5,5,5,2,1,1,1,1,1,2,1,2,2,1
3929076,4,0,6,4,6,5,3,4,7,6,5,4,8,3,1,1,40,2,6,5,1,3,1,4,4,4,4,3,4,3,4,4,4,2,4,4,3,3,2,3,3,3,4,3,3,3,4,4,3,4,2,1,1,1,1,1,2
3929099,2,1,4,2,8,2,3,4,8,3,2,2,8,3,2,2,41,2,33,1,2,4,1,2,5,5,5,5,2,5,5,5,1,1,5,3,1,1,5,5,5,5,3,5,5,5,1,1,4,1,1,1,1,4,3,4,3
3929106,4,1,7,5,8,6,6,7,7,7,7,6,8,6,2,4,25,1,23,1,2,3,6,3,5,5,5,5,1,5,5,5,2,1,5,1,1,1,5,5,5,5,3,5,5,5,2,1,2,1,1,1,1,1,3,1,2
3929243,2,0,8,7,7,4,4,7,5,5,5,6,8,7,2,2,21,2,5,3,1,4,1,3,4,5,5,4,2,4,5,4,2,2,4,5,2,4,4,5,5,4,4,4,4,4,2,2,2,2,1,1,1,1,2,1,2
3929255,1,0,4,7,3,7,6,8,3,7,7,6,7,8,2,5,35,1,32,2,1,5,1,4,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,2,1,1
3929264,3,0,7,4,5,7,4,7,6,6,7,5,6,4,2,2,40,2,35,1,1,5,1,6,2,2,2,2,5,2,2,4,5,4,2,5,5,4,2,2,2,2,4,2,2,4,4,4,5,5,2,2,2,1,0,0,1
3929285,1,1,8,8,1,8,1,8,1,8,8,8,1,8,2,5,33,1,5,2,1,5,1,6,4,4,4,3,3,3,4,4,3,2,4,3,3,3,1,1,1,1,3,1,1,3,5,5,5,5,1,2,2,1,4,4,1
3929434,4,0,5,6,4,3,4,4,5,5,6,4,5,5,2,5,27,2,26,1,1,5,1,4,5,5,5,4,2,5,5,3,1,2,4,3,2,1,5,5,5,5,2,5,5,5,1,2,1,1,1,1,1,2,2,1,1
3929436,3,1,5,6,4,6,3,5,6,7,7,7,5,5,2,1,54,2,32,1,1,4,1,5,4,4,4,4,3,4,5,4,2,1,4,2,2,2,5,4,4,4,3,4,5,4,3,1,3,3,1,1,1,2,2,1,2
3929456,2,0,6,6,3,5,2,6,6,6,6,4,3,6,2,2,52,2,32,1,1,3,1,4,4,5,4,4,3,4,4,4,4,2,4,3,3,2,5,4,5,4,3,4,4,4,3,2,3,2,1,1,1,2,1,1,2
3929488,4,1,7,7,2,5,1,7,5,5,7,7,2,7,2,1,44,1,20,1,2,5,1,10,3,3,3,3,3,2,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,4,2,2,2,1,1,1,1
3929499,2,1,7,3,8,6,6,3,3,5,4,3,7,5,2,1,40,1,35,1,1,6,1,7,5,4,5,5,3,4,5,4,1,3,1,5,2,1,5,5,5,4,3,4,5,4,2,4,2,2,1,1,1,3,1,1,0
3929538,1,0,5,6,5,6,2,7,7,5,8,6,3,5,2,2,39,1,25,1,2,5,1,9,3,3,2,3,4,1,3,2,3,3,4,4,3,2,2,3,4,3,3,2,3,1,4,2,4,4,2,2,2,1,1,1,2
3929564,3,1,8,8,1,8,1,8,1,8,8,8,2,7,2,1,38,2,10,2,1,6,4,4,2,3,3,3,3,2,2,2,2,3,3,4,3,2,2,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2
3929570,2,0,8,8,6,8,2,8,1,8,8,8,1,8,2,5,36,1,5,2,1,5,1,6,5,5,5,5,3,5,5,5,2,1,5,3,1,1,5,5,5,5,2,5,5,5,1,1,4,1,1,1,1,1,2,1,1
3929636,3,0,5,4,7,5,4,5,5,3,4,4,8,5,2,1,22,2,14,1,2,5,1,6,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,1,1,1,1,1,1,1
3929666,4,1,6,6,4,5,5,7,5,5,7,7,5,6,2,2,33,2,22,1,1,5,1,6,5,5,4,4,3,4,5,4,3,2,4,4,2,1,5,4,5,3,4,4,5,4,2,1,2,2,1,1,1,2,1,1,2
3929718,1,1,7,5,4,6,2,7,6,7,7,5,5,4,2,2,52,1,49,1,2,3,1,2,5,5,5,5,2,5,5,5,2,1,5,2,2,2,5,5,5,5,2,5,5,5,2,2,2,2,1,1,1,1,3,2,4
3929742,2,1,6,7,3,7,3,7,3,7,7,6,5,6,2,1,35,1,32,2,1,5,1,7,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,5,4,5,4,1,1,2,3,0,1,3
3929819,3,0,7,7,5,6,2,6,7,6,6,6,7,7,2,2,23,2,38,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,1,1,2
